text,spam
"Siêu hài hước, tôi đã cười sau khi đọc cap của bạn, sau đó tôi đưa cho bạn bè tôi, hõ cũng cười, gọi tôi là cây hài của lớp, khi tôi đưa cho crush, ngay lập tức tài khoản của cô ấy biến thành chữ Người dùng Facebook, khi bị các chú cảnh sát giao thông gọi vào, tôi không xuất trình giấy tờ xe hay bằng lái, mà thay vào đó tôi đưa các chú bài viết của bạn, tôi đã được thả đi ngay sau khi nộp trà đá 500k cho các chú, khi bị gọi đi nghĩa vụ quân sự, tôi đã được miễn nghĩa vụ bằng cách đưa người ta xem bài viết của bạn, thật sự cảm ơn bạn rất nhiều, nhờ bài viết của bạn mà tôi không còn muốn tự tử vào mỗi tối, tôi cảm thấy bớt tự ti hơn vì ngoài xã hội kia vẫn còn nhiều thằng hài hước như mình, tôi thật sự cảm ơn vì bài viết của bạn đã cho tôi nhiều hơn là tiếng cười.",1
bụng công nhân thành hố chôn lợn dịch,0
tao đang nghiêm túc đấy,0
hành vi của người bố có phần nào ảnh hưởng đến đứa con . cô bé cười . không phải vì cô bé mạnh mẽ . mà là cô bé đã bất cần,0
cuối cùng tao cũng được xem hết mấy cái video mà trước đọc comt đéo hiểu gì 🤣🤣,0
quả dạ vâng kia ngọt vãi ngọt . đéo bù khách của tao toàn được,0
ngày nào cũng ngủ với mẹ rồi mà vẫn còn tiếc :))))),0
rất tiếc cho 1 bài quyền,0
thứ thiếu ý thức ... nhưng lên mạng thì dạy người khác,0
bọn công ty nào vậy mọi người cùng nhau lên xiên cho bọn nó mỗi đứa vài phát,0
per haha sao tôi nghĩ tới em liền luôn á,0
"chúng ta những tháng ngày sau đó vẫn gặp nhau , vẫn nói chuyện nhưng không phải những cô cậu của hồi c3 nữa . chúng ta đều khác",0
vừa thấy thương vừa buồn cười vãi :))))))),0
người ngoài hành tinh nói tiếng anh ????? nà ní ?????,0
tóm lại gọi là nghệt thuật của kinh doanh là bán lỗ ho nhanh,0
xem mấy lần rồi vẫn thấy hay,0
ngày nay bã đã thay cho thính :))),0
có ai xem xong không sợ với không giật mình như tao không @@,0
t tưởng nó nói tiếng việt chứ,0
sáu múi đâu rồi,0
phim này hay dã man luôn - có ai biết phim nào kiểu dạng này nữa o 😍😍😍,0
sẽ được toại nguyện thôi . yên tâm .,0
điểm thì có hết rồi cần gì quan tâm đề thi nữa,0
haha mắc cười quá ... nhưng thật chúng mày là tao rất sợ rắn ...,0
bà nuốt quả chuối tao cười tao ẻ,0
"phim này nên xem và thuộc mấy đoạn thoại , rất hay",0
đang họp nhớ gì không nhớ nhớ cái bếp,0
nhìn mặt nó nhăn nhó khó chịu vãi,0
ra chỗ khác sóng không tới viết đi cậu :((( nhìn buồn vãi,0
mình toàn làm ba mẹ buồn,0
thương chỉ sợ em không cho anh cơ hội thôi,0
T6 tuần trước đi với Vinh hơn 40km vào ThanhHoa Kingdom còn không bị lạc bruhhhh,0
có thịt bò nướng là ngon rồi bày đặt kiến đốt,0
người ta chỉ muốn dụ mày rồi xin một trái thận . 😪,0
giờ tao mới hiểu được hết những gì mà trước đây đọc bình luận tao đéo ’ hiểu 😂😂😂,0
đứa lồn nào vẽ cái ổ điện thế 😂,0
thích nấu lúc nào cũng được,0
nó ảnh hưởng tới cơ thể như thế nào vậy ạ ?,0
"Này ông, tôi không biết mọi người thấy meme này như thế nào, nhưng đối với tôi, nó tuyệt lắm, cơ mà có vẻ như nó không đáp ứng được tiêu chí là một món ăn tinh thần cho anh em trong group và cả tôi, tôi chắc chắn rằng ông có thể tạo ra những meme còn tuyệt hơn như thế này nhiều, tôi và cả anh em trong group cảm thấy thật hạnh phúc khi có ông trong group, chúng tôi tự hào và xúc động về những cố gắng ông đã đóng góp để phát triển group của chúng ta, tôi thật may mắn vì đã gặp được ông, chào ông và thân ái",1
per anh bạn tồi nhất quả đất này,0
"quán này chắc không đông , đang ăn mà thấy có mà ói",0
nghe có trà sữa là thích rồi,0
"ôi zồi ôi , nhìn cái mặt của ẻm kìa , yêu ghê :))",0
"khuôn mặt ngây thơ vô số tội , trái tim nhỏ bé của tao sao chịu được ❤❤❤",0
dm kiện cho đi tù chết mẹ đi,0
"má ơi , coi đến fire tưởng quảng cáo rạp chiếu phim , đến cuối té ra là mái nhà =))",0
"per mất dậy vãi , lớn lên nó sẽ biết nó làm như này trên tv là không hay",0
kính thủy lực là kính gì bạn ơi,0
cần tìm gấp bạn trai đáng yêuc như anh này trời đất ơi =)),0
cả một bầu trời đáng yêu :))))),0
per dume đái trong quần,0
quay vào ô mất lượt :)),0
ngưỡn mộ chi lâu lắm oy . mà giờ biết thêm nhiều về chj nữa nên càng yêuc chj nhiều hơn 😍😍😍,0
nhìn mặt nó khó ưa thật chứ,0
couple cuối . yêu chết đi được,0
nó sale còn 225k là được rồi :))) lời quá còn gì . mẹ mày per bình luận chi để nó nhận ra chi v 😂,0
nổii da gà hic,0
điều quan trọng ở đây là mày cần sạc điện thoại kìa,0
cần xem cái kết của bọn này,0
cắt tóc xong rùi gội đầu xong tóc còn ướt ý nhìn đẹp trai lắm luôn ý,0
đồng nghiệp của tôi là ai 😑,0
nhìn vừa tội vừa thương ????,0
tao thì ngược lại .. cắt xong nhìn như thằng trốn trại vậy,0
mệt mõi 😥,0
thứ học sinh mất dạy =)),0
dễ thương mà,0
hơn cả bộ phim kinh dị !,0
ghê thật,0
hôm nay đi qua vẫn thấy nói chuyện thải chảy thẳng ra sông thì bao giờ mới sạch được ... haiz,0
tao được thấy nói chuyện mắt của bố tao khi tao bệnh và khi tao lấy chồng,0
rồi rủi gặp phải thằng người yêu con kia cục súc nó lại xiên cả đám :),0
thế mới bảo . chủ động riết rồi nó xem thường :)),0
"Tôi đéo phải wibu. Những con người NGOÀI CUỘC gọi tôi là wibu đều là những con bò ngu dốt và thiểu năng về trí tuệ. Cảm giác như thế nào khi bạn ở trong một nhóm bạn và chỉ có mình bạn là đứa xem Anime và Manga ? Tôi biết, nó không có gì nghiêm trọng ngay từ đầu. Nhưng bây giờ thì có rồi đây. Share chục bài CityPop chả có con ma nào hó hé, viết tản văn review phim bọn nó cũng chả bao giờ đá động đến. Nhưng chỉ cần share một cái art mà có Anime thôi là bọn thiểu năng đó sẽ bắt đầu ""Wibu"" , ""Quý Bửu"", ""Simp"". 2021 rồi, đùa kiểu đó đo có mẹ gì vui đâu. Bọn nó chỉ biết chửi mình là wibu chỉ vì mình đăng bài có liên quan đến Anime và Manga. Còn sở thích cá nhân thì nó dí boi quan tâm. Tại sao vậy ? Lũ thiểu não này còn chưa bao giờ đụng đến định nghĩa thực sự của nó trên internet, hay thậm chí còn không biết đến việc ""Wibu"" là từ ""Weeaboo"" gốc bị chuyển hóa một cách vô căn cứ ở Việt Nam. Cho đến khi tôi hỏi ngược bọn nó ""mày biết wibu là gì không ? Simp là gì không ?"" Bọn nó lại cười trừ ""Đùa thôi mà, mày không biết đùa ?"" Đùa con cc. Bố mày đo thích đùa kiểu đấy. Giờ tưởng tượng tụi mày share rap rồi tao vào cmt ""Đt m* bọn giới trẻ ngày nay chỉ biết chạy theo xu hướng bú di idol thời đại"" thì lúc đó cảm giác lũ chúng mày như nào ? Chà đạp lên sở thích của người khác rồi bảo đó là đùa, ngu dốt đo chịu được. Cút về nhà mà chỉnh lại cái tư tưởng, còn không thì cút khỏi mắt tao. Đừng có kiểu đọc xong bài này rồi ""Đấy thấy không, văn mẫu wibu đấy"" Văn cái ln mẹ chúng mày, tao đo cù nhây đâu. Tao vả thẳng mặt tụi mày đấy, lũ con bò bị truyền thông dắt mũi.",1
"tuyệt vời , chỉ cần họ thấy vui và hạnh phúc",0
tao hiểu rất rõ cảm giác của em ấy ....,0
đỉnh vậy luôn hả,0
quá nguy hiểm .,0
per coi đoạn con chó chết cười luôn em :)),0
per học hỏi nhé kkk,0
"nhìn mặt đã thấy hãm , mọi người chửi bỏ mẹ con mẹ phụ huynh đi",0
lâu lắm không nghe bài này .. có bà bạn bình luận dạo mới nghe lại ??,0
"đi viện mà tưng tưng ăn uống được là tốt rồi , mừng mày sớm ra viện nhé cô",0
hổng gặp cái buồn luôn ><,0
"mấy thằng con nào sủa câu "" công việc thì chịu đi than cái lol "" thì dume tụi bây sau này ráng làm giàu làm chủ nha con chứ nghèo thì con cái tụi bây phải đi làm thuê làm mướn gặp hoàn cảnh tương tự rồi tụi nó quay lại chửi vô mặt cha mẹ nó là chúng mày thì nhục lắm nha con .",0
mẹ đang buồn ỉa mà trên đường về gặp mớ gờ giảm tốc kia thì phọt bà ra quần 😨,0
"cà phê king là của chị thảo hả uống dở hơn nước đái mèo nữa , thấy gơm",0
kiểu lâu lâu cũng không được nhắn tin cho ai như thế nên cũng muốn tình cảm xíu =)))) biết đâu,0
"Em chào A/C em là Lan bên trang báo Timvieclam24h.com.vn. KM chỉ với 400k/ 1 tháng tin của KH được đăng lên trang chủ và đính gim ko trôi, A/C được hỗ trợ phỏng vấn 3 - 5 hồ sơ ứng viên, bảo lưu 1 năm.     ",1
ra tới cổng tao nói ha xấu cái chắc tao cười ỉa,0
per mặc dù biết ngôn tình tàu khựa toàn xạo chó nhưng cầu hôn có não thật ^^,0
nếu địa phương không xây cầu thì người dân cũng có thể tự làm cầu cây mà . phóng lỡ hụt chân thì xác định nát người .,0
lò vi sóng đó hjhj,0
"năm nay mua cân na về nhà ăn dần , tối ra đường xem chúng nó dẫn vợ thằng khác đi chơi ... kaka",0
đây là kiểu tự tay bóp dái nè,0
nhìn hói mà thấy thương gê ??,0
per tìm được đối tượng nào để cầu hôn chưa :))),0
loại này đốt có chết không nhỉ,0
buồn thay cho lớp tao,0
hiện tại mình chưa người yêu bạn nam nào chưa có người yêu thì lo cua mình đi nhá đến khi mình có người yêu rồi thì đừng hối hận đấy huhu,0
ai mà chả sợ rắn chơi ngu như chó vợ nhỉ per,0
"cạn lời , mình ngủ để khỏi nhìn 😊😊😊",0
kinh dị,0
phần còn lại là nỗi nhớ và những lần thở dài :((,0
nicholas liang nhà xài cái này phải không ?,0
tiên sư bố mày vỡ màn hình tao rồu,0
bọn dân trí thấp tưởng thế là hay .,0
vậy là xử xong rồi đó hả ? nhanh dữ,0
tao mừng quá vì tao biết chắc chắn hôm nay crush của tao không bị thịt . ahihi .,0
"ê tao cũng hay giữ mấy cái linh tinh lại như vậy để vài năm sau mở ra xem lại có cảm giác hoài niệm , mà mẹ tao bắt tao vứt hết rồi 😢",0
Anh Vũ: 0904888690,0
thân thiện thôi mà cứ ảo tưởng được thích à ? :>>,0
ủa làm gì đánh tao muốn chết vậy đuỹ ?,0
nhà nước pháp luật việt nam lên tiếng hộ em nó cái,0
tao cừi tao ỉa 🤣🤣🤣,0
đấy có phải con người không nhỉ ? mà sao lại làm thế,0
ngày buồn hôm ấy tôi cũng là người rời khỏi lớp cuối cùng .!!!,0
24 tuổi thấy đời đắng và khá mặn,0
per hèn gì thấy ngày nào anh cũng đi tập 😂😂😂,0
hic hic mình còn chả bao giờ được giận lại ấy chứ :((,0
thế đéo nào lại ra được nhỉ ??,0
boss có bộ đồ ngủ đĩ thõa ghê gớm 😅,0
ngày bé tao bị nó dí thế là tao cho nó 1 gậy 🙂 hôm đó tao được ăn thịt ngỗng,0
xinh quá !,0
chỉ mong có người đến cuối đời vẫn yêu mình như ngày đầu tiên ❤,0
chắc phát khóc mất 😭,0
ủa rồi mắc gì phí cả 1 đời 🙂,0
t cho mẹ tao xem và đã bị ăn vả . đéo hiểu vì sao,0
"per em ơi , tính ra nhớ đợt mình đi dạo trên cầu per mấy ông đó vứt xuống sông ít ra còn có não hơn mấy đứa vụ này",0
tao bị biến dạng luôn một tay,0
78 thằng đéo có ý thức,0
"khiển trách là bị mắng rồi má , lại còn bắt chép phạt ác thật",0
ý kiến của ttv là thầy Đức 100k thầy Trung 200k 3 người còn lại 300k,0
cảnh này gặp cũng nhiều rồi . dọn thấy mẹ luôn mà vẫn không sạch được . tức ghê . ức chế lắm . 1 lần thì không sao mà cả chục lần như vậy,0
"nói câu sau là nuốt câu trước , y chang nuốt não nó v đó nhỉ kk thật thú vị",0
"không phù hợp thổ nhưỡng , khí hậu . vậy mà vẫn tung hô , dải ngân để làm khổ dân . quả bóng trách nhiệm chẳng thuộc về ai cả . 😢😢",0
coi xong đoan này . tao thấy nhớ nhà vô cùng 😭,0
"băng băng cái lol , chưa đóng vào mặt nhau là may rồi",0
một cái ngu thật sứng đáng,0
cho em hỏi phim ra tập mới vào những hôm nào ạ,0
bây thấy nó vô lý vãi lol không ?,0
"ở việt nam một số người không giàu đơn thuần , tiền của họ không biết từ đâu ra nên khi lập sân sau họ có thể chơi trò này .",0
đọc cái mà cười rớt cả hàm .... cuộc đọ sức giữa xe lửa và ô tô,0
"crush đi nhậu rồi say , rồi bị thịt ... hic hic",0
"mấy anh làm video đầu tư ghê , nội dung diễn xuất hay",0
nuôi kiểu gì mà lắm ve thế kia ?,0
anh chơi ác quá,0
giống thằng này vãi :))),0
ngoài ra còn một số cái buồn nữa . không giải quyết kịp thời thì ??,0
"từ nhỏ tới lớn đi học toàn ngồi chung bàn với nam , toàn phải đương đầu chiến đấu với vạch phấn chia đôi bàn ghế . 🤣🤣",0
cắt tóc đi còn đen hơn,0
cuộc sống đổi thay làm lòng người thay đổi . hiểu vậy cho nó vuông,0
mấy đứa bị bón thích cái này,0
